test_id,gas,oil,water,ch1_p1,ch1_p2,ch1_p3,ch1_p4,ch1_p5,ch1_p6,ch1_p7,ch1_p8,ch1_p9,ch1_p10,ch1_p11,ch1_p12,ch1_p13,ch1_p14,ch1_p15,ch1_p16,ch1_p17,ch2_p1,ch2_p2,ch2_p3,ch2_p4,ch2_p5,ch2_p6,ch2_p7,ch2_p8,ch2_p9,ch2_p10,ch2_p11,ch2_p12,ch2_p13,ch2_p14,ch2_p15,ch2_p16,ch2_p17,ch4_p1,ch4_p2,ch4_p3,ch4_p4,ch4_p5,ch4_p6,ch4_p7,ch4_p8,ch4_p9,ch4_p10,ch4_p11,ch4_p12,ch4_p13,ch4_p14,ch4_p15,ch4_p16,ch4_p17
GOW_157b,23.48703496,16.32176885,40.7898792,7.088813317,459.6002055,2600.471376,6250.073911,8750.102814,3419.744624,1347.003358,11250.13172,4951.565832,13750.16062,7548.58199,5366.357206,5701.344926,2257.559116,10048.61089,18750.22173,1798.659203,30.2777553,4657.287587,2451.536928,1752.208648,1347.003358,459.6002055,7762.078813,10867.35892,3750.045007,13970.86848,6250.073911,8750.102814,5048.553086,16504.33967,17076.78612,15694.0381,4179.225417,28.1141147,14844.24265,1572.510864,5607.46935,15818.27731,4555.276062,755.7348863,3427.976368,3037.563113,2000.670563,5067.870598,3804.027014,17691.58707,15175.80488,8894.561334,6998.56473,14452.73932
GOW_157,24.3992538,16.18472818,40.90098214,6.953379326,459.9668682,1345.487158,2452.293376,8750.102814,6250.073911,3750.045007,11250.13172,4952.32228,3419.642223,16250.19283,7547.825541,13750.16392,10047.85444,5515.390752,18750.22173,5896.369874,30.74681937,1345.487158,459.9668682,2452.293376,4656.712819,1785.720302,7761.408249,3750.045007,6250.073911,8750.102814,10864.87486,13968.99222,17074.21287,15778.28465,16678.75222,16119.54858,4176.087312,28.45104804,14846.07597,1570.581755,15845.10646,5833.115593,4539.53599,3036.063429,3419.529912,693.137956,3804.102989,5075.164214,15183.98377,1989.584796,6988.856425,8886.920875,13405.23997,17714.72977
GOW_158,31.62101887,16.50465173,40.6077453,6.930256449,2279.869389,462.355131,2626.881005,3419.434117,6250.073911,8750.102814,11250.13172,1346.990145,3750.045007,13750.16062,4951.569135,5373.802772,7979.050674,10259.07862,16250.18953,3076.270809,32.97982859,4657.34044,1646.827789,2451.540231,1139.805867,3419.562945,7761.907043,10867.24991,17075.16421,3750.045007,478.2537604,13971.33754,8750.102814,6250.073911,15710.10189,5699.250654,4179.786972,28.56666243,14781.73821,1554.095144,3028.07943,756.3426876,3804.856134,15801.52974,5610.283734,3404.007855,4563.322823,1893.479514,5119.130712,13845.6548,6979.712979,15116.64005,17689.92553,8889.180311
GOW_159,32.36561576,15.57444746,42.51865822,6.930256449,2279.869389,462.355131,2626.881005,3419.434117,6250.073911,8750.102814,11250.13172,1346.990145,3750.045007,13750.16062,4951.569135,5373.802772,7979.050674,10259.07862,16250.18953,3076.270809,32.97982859,4657.34044,1646.827789,2451.540231,1139.805867,3419.562945,7761.907043,10867.24991,17075.16421,3750.045007,478.2537604,13971.33754,8750.102814,6250.073911,15710.10189,5699.250654,4179.786972,28.56666243,14781.73821,1554.095144,3028.07943,756.3426876,3804.856134,15801.52974,5610.283734,3404.007855,4563.322823,1893.479514,5119.130712,13845.6548,6979.712979,15116.64005,17689.92553,8889.180311
GOW_161,0.384639934,29.76612821,30.23928708,449.0892064,18.17788429,898.1751095,2460.977668,1328.115271,4961.006572,11250.12841,8750.099511,3671.942536,6250.070607,13750.15732,18750.21513,16250.18622,5313.201015,5712.916274,2938.319727,4297.284218,449.0892064,898.1751095,0.009909804,2460.977668,2965.525443,1823.15624,3559.723913,1328.115271,4574.871049,4961.006572,7763.373694,8750.099511,6250.070607,4126.39625,10867.98985,11250.12841,13974.00989,449.0892064,19222.44703,898.1751095,118.1678093,4510.166633,2460.977668,19759.38335,7309.729281,15902.69894,2799.556041,4901.987081,11025.58877,1328.115271,15011.68531,6944.153298,1973.570552,6277.699142
GOW_162,3.830175519,29.64096024,30.36054525,449.0892064,18.17788429,898.1751095,2460.977668,1328.115271,4961.006572,11250.12841,8750.099511,3671.942536,6250.070607,13750.15732,18750.21513,16250.18622,5313.201015,5712.916274,2938.319727,4297.284218,449.0892064,898.1751095,0.009909804,2460.977668,2965.525443,1823.15624,3559.723913,1328.115271,4574.871049,4961.006572,7763.373694,8750.099511,6250.070607,4126.39625,10867.98985,11250.12841,13974.00989,449.0892064,19222.44703,898.1751095,118.1678093,4510.166633,2460.977668,19759.38335,7309.729281,15902.69894,2799.556041,4901.987081,11025.58877,1328.115271,15011.68531,6944.153298,1973.570552,6277.699142
GOW_163b,11.10873279,29.18876468,31.07158011,6.735363632,455.2134654,2283.099985,1343.237632,8750.102814,6250.073911,11250.13172,3424.686313,4953.448694,13750.16062,16250.18953,7453.477598,2682.197532,18750.21843,10046.72803,3838.536256,5707.782995,0.046245753,455.2134654,4657.687283,2453.419791,1343.237632,1757.229615,7763.192014,13972.93963,3424.68301,17500.35097,6250.073911,10867.8445,8750.102814,17078.01824,4180.209791,5046.670223,11250.13172,14845.26997,0.009909804,3787.216683,15851.15474,5602.08172,1565.355985,4528.826795,10321.43111,8883.789377,1959.746375,19209.02585,5062.83972,2453.419791,7614.092402,17697.51313,19961.17999,5968.021062
GOW_164,13.45138718,29.61249998,30.38581073,7.03265776,456.1053478,2600.497803,1343.234329,8750.102814,3427.774869,6250.073911,4953.448694,11250.13172,13750.16062,7453.477598,16250.18953,5713.074831,2266.980037,1893.644677,5326.328203,9953.506502,33.44228613,456.2143557,1343.234329,2453.419791,4658.480067,1796.389858,3427.774869,7763.621439,6250.073911,13974.38646,10868.96101,17080.63112,8750.102814,11250.13172,4178.862057,16089.72667,5046.66692,14752.97996,33.44228613,15826.10936,5597.33162,1563.829875,4549.079131,5068.930947,15099.82972,8897.501243,10327.57188,3780.438377,1961.289001,2453.419791,16388.01178,3412.421279,19234.87723,17694.73839
GOW_165,14.79600352,29.35053108,30.64970878,6.708937487,456.6636001,2453.419791,1343.231026,4953.448694,8750.102814,6250.073911,3423.70194,11250.13172,13750.16062,7546.695824,1886.357668,16250.18953,10046.72473,5326.321596,5705.51365,3054.06624,33.44558939,456.6999361,2453.419791,1797.529486,4655.896912,1343.231026,13965.79466,7759.373436,3422.915762,10862.2851,5046.66692,8750.102814,6250.073911,17500.35097,16167.52854,17071.24984,11250.13172,33.44558939,14755.61597,15801.85016,1561.40858,5603.951369,5064.312978,8893.094683,4525.86046,15095.34718,10285.39245,16367.66365,3366.571918,1960.895912,17680.21392,2453.419791,14326.42235,3785.786368
GOW_166,20.01107718,29.00015014,30.99625168,6.867494356,2602.671353,458.6290446,1343.227722,6250.073911,8750.102814,3428.445432,4953.451998,11250.13172,13750.16062,7453.480901,5713.464616,2266.999856,1898.170155,16250.18953,10284.39817,5367.387825,30.5882625,458.6290446,4657.604701,2453.423094,1343.227722,1795.603681,3428.448736,7762.247279,6250.073911,10868.39284,17079.35936,8750.102814,15955.47855,13972.37147,5004.996193,11250.13172,5713.031888,14861.01995,34.16900511,15796.85232,1572.543896,3407.945351,5598.273051,5067.2661,1972.189786,4448.672995,8879.719751,6979.904569,17694.0447,15193.3056,16434.01309,5941.713835,14467.91453,13745.8895
GOW_167,26.3367057,28.79859924,31.1945242,6.804732262,379.3208811,2452.524605,1345.0247,8750.102814,6250.073911,3482.665275,11250.13172,4952.553509,13750.16062,5522.287976,730.164288,16250.18953,3053.630209,7452.582412,1805.510181,5888.227318,30.57835269,1798.698843,2452.524605,4656.574082,1345.0247,461.2980853,7761.117562,17073.08315,6250.073911,13970.885,10864.78898,16716.70017,15977.89783,3427.586583,8750.102814,5047.562106,871.7291452,14853.33985,28.48077746,1570.538813,15875.42055,5606.881368,3394.13769,4399.517062,3015.242931,5066.717757,1970.065785,7024.330221,8881.668679,15187.58103,3793.75385,14484.73808,918.4241429,17701.80738
GOW_168,32.04614518,28.61713049,31.363379,6.907133573,2619.190997,555.2892754,2286.082836,1349.25949,8750.102814,6250.073911,3429.320799,11250.13172,4950.436114,5524.329395,13750.16062,3054.23801,5915.324026,10287.19604,1799.570905,7450.465018,30.61799191,1781.729955,4656.597204,1349.25949,2450.40721,3429.168848,462.8605311,6250.073911,16503.84418,7761.804641,8750.102814,5049.6795,863.7814822,15709.06136,16104.56825,10865.63792,17077.13957,14866.4274,28.52702321,1562.003168,3036.390453,5615.846438,3384.951302,4421.75136,15841.65454,1985.422678,5057.14819,920.0559574,7013.366674,3793.304606,13878.72051,13407.55557,17688.0757,15199.87249
GOW_169,39.5101038,29.1850279,30.80924443,6.966592398,544.8013993,2281.795194,3422.525976,2612.723198,1350.772387,4908.269897,6250.073911,8750.102814,5517.240582,11250.13172,3076.68702,5906.567062,889.8310544,13750.16062,7449.708569,1742.308753,21.84781514,1803.842031,4655.229651,2591.384086,1350.772387,494.3076433,863.6229253,4993.999614,7758.934101,3422.862909,15717.41532,3777.815582,10861.90853,5705.526863,17069.02674,16546.37045,16102.44095,21.84781514,1560.057543,3024.786072,14729.78441,3796.882045,1974.604475,3370.793495,4391.057393,928.6774871,5606.131526,2312.687357,15859.55825,5071.712299,6999.040401,7485.195578,15112.33589,17711.84932
GOW_170,53.40586741,28.30364708,31.59229016,6.96328913,2640.103987,546.2350176,3485.625003,2287.027571,1350.805419,5525.521875,1802.600002,4923.564028,11250.13172,3057.303443,6250.073911,891.0730832,8750.102814,13750.16062,5904.469487,16250.18953,23.3111629,1623.572782,2500.70277,1193.751538,4656.012526,425.5203886,863.1472547,3430.698261,4989.966323,3780.63327,7761.021767,15992.10519,4182.934987,14961.15852,16515.30322,10865.37696,5839.65276,23.3111629,3788.095352,1557.553666,1977.319761,3030.764987,917.2679991,4393.868474,14741.58038,3418.621513,5603.845665,2321.080961,5064.768829,7010.19884,15905.47698,426.9474004,7489.337876,17682.83011
GOW_171,1.572495092,15.90533196,15.59821543,449.465779,898.9315579,0.009909804,2541.346181,1332.647355,5041.375084,8750.102814,6250.073911,11250.13172,3420.633203,3832.676258,13750.16062,5700.753641,16250.19283,18750.22173,7458.772737,7981.052454,449.465779,898.9315579,0.029729413,2541.346181,1348.40064,4658.374363,5041.375084,7763.892307,3420.633203,1757.127214,6250.073911,13974.93811,10869.10635,3832.676258,8750.102814,17080.55845,11250.13172,449.465779,0.006606536,2541.346181,1332.647355,898.9315579,5041.375084,3832.676258,6250.073911,8750.102814,17357.29634,11250.13172,19250.74613,2087.942906,12500.25353,18303.55052,7458.772737,13750.16392
GOW_25,3.423354681,8.207729805,18.91200507,7.03265776,452.9870628,2459.094805,3425.664081,8750.102814,5040.991905,11250.13172,6250.073911,1331.8843,3831.913203,13750.16062,5709.550244,18750.22173,10276.70155,16250.19283,7993.033408,17127.83152,452.9870628,22.45561646,2459.094805,4655.949764,3425.664081,1331.8843,7758.858126,5040.991905,10863.16047,3831.913203,4180.04793,6250.073911,8750.102814,13966.49495,5709.550244,11250.13172,17069.88559,0.023122877,2459.094805,5605.061267,1331.8843,4959.123709,14866.7346,3831.913203,452.9870628,6250.073911,10508.40929,8899.83335,10969.6248,7480.495028,15852.16884,4539.68794,7852.545416,899.3973187
GOW_26,4.655031567,10.92171732,25.223363,6.732060364,452.7657438,2282.535126,3423.972807,5043.717102,1337.331389,11250.13172,8750.102814,6250.073911,13750.16062,2718.318769,3837.360292,16250.18953,7543.746005,5706.653277,7988.788708,10271.73344,452.7657438,0.006606536,4656.174386,2543.688198,1337.331389,3423.972807,5043.717102,7759.809467,10863.86076,6250.073911,3837.360292,17071.88407,13967.80635,8750.102814,4179.7143,5706.035566,11250.13172,0.006606536,2543.688198,1337.331389,14864.42562,5616.606189,5043.717102,15944.29699,3750.045007,4554.090189,452.7657438,13714.70995,10964.45188,15272.5576,9051.165971,6250.073911,10270.66979,17928.61307
GOW_27,5.640421711,13.60876192,31.55735416,6.784912653,452.1348196,2458.642258,4958.671161,8750.102814,1332.789395,11250.13172,6250.073911,3418.852742,3750.045007,13750.16062,5289.767632,5698.312525,18750.22173,16250.19283,7977.825161,7541.47666,11.22780823,452.1348196,2458.642258,1332.789395,4655.916731,10863.43794,7759.839197,3832.818299,3418.852742,5041.444453,6250.073911,8750.102814,4179.720907,13967.18203,11250.13172,17071.06816,12500.25022,22.45561646,2458.642258,3842.493571,5605.556758,14825.7972,1332.789395,452.1348196,4958.671161,15974.3303,15162.61493,13741.07663,4456.211052,1867.879186,17958.16741,14160.73042,6250.073911,10942.30016
GOW_28,7.236726756,16.14836609,37.85726208,6.923649913,452.0984836,2455.669316,1338.735278,3426.519627,4955.69822,6250.073911,8750.102814,13750.16392,16250.19283,7544.449601,11250.13502,5710.273659,18750.22173,3927.486659,7995.547195,10280.25587,452.0984836,11.22780823,2455.669316,4658.489977,1338.735278,3426.519627,7763.694111,5044.420698,10869.61505,6250.073911,13974.33361,17080.24794,4181.398967,1766.660446,5710.273659,8750.102814,12500.25353,4457.935358,28.7252193,3845.545791,2455.669316,14872.81262,452.0984836,5601.761303,1338.735278,15986.32777,1866.547969,4955.69822,15268.86125,19885.37329,6250.073911,17925.18758,19197.67582,13857.61593
GOW_29,7.35754448,26.8344405,27.16641998,6.765093045,453.7236915,2544.768367,1339.491726,5044.79727,6250.073911,8750.102814,3419.255741,3750.045007,11250.13172,16250.19283,7455.350551,13750.16062,18750.22173,5698.890597,907.4275635,7977.752489,453.7236915,0.01651634,2455.292744,4655.606224,1339.491726,5044.79727,7760.063819,3419.255741,6250.073911,10863.09771,3750.045007,13967.59164,4181.032304,8750.102814,1761.398339,17071.88407,11250.13172,0.009909804,4450.043851,3839.031746,14865.34393,5604.423737,2455.292744,15958.23678,1562.303765,19855.51175,453.7236915,15209.32645,13793.701,10927.39582,17744.5781,4955.321647,8884.004089,10192.47152
GOW_30,6.090013119,22.36283335,22.64576337,6.751879972,454.1299935,2454.774131,4954.803034,6250.073911,3750.045007,1340.528952,13750.16392,8750.102814,11250.13502,16250.19283,7545.344787,5708.083593,18750.22173,5316.85443,10274.24392,7992.630409,454.1299935,0.013213072,2454.774131,4656.689696,1340.528952,5045.315883,3750.045007,7761.586626,4182.11908,6250.073911,13971.06007,10866.21929,8750.102814,17077.54917,5708.083593,16250.19283,11250.13502,0.112311115,14868.27723,2454.774131,5619.546098,15827.74778,3839.477687,1560.311895,454.1299935,19839.53715,15242.51768,4554.71781,19351.8988,17701.27886,10209.37765,8908.220348,4954.803034,10987.88526
GOW_32,3.680253838,13.63398689,14.1634688,6.999625079,2460.822415,454.9756301,6250.073911,1328.429081,8750.102814,3671.632029,5039.267599,11250.13502,13750.16392,16250.19283,5706.742466,18750.22173,6642.142103,10039.32541,12460.94133,7988.874593,22.45891973,2460.822415,454.9756301,4658.35124,1328.429081,7763.092916,3828.457985,10868.28384,13973.75223,4176.959375,6250.073911,17079.65005,5039.267599,3422.542492,8750.102814,11250.13502,5706.742466,2460.822415,22.45891973,5722.561817,9045.206875,1328.429081,10974.84066,14871.06189,5362.878864,4555.302489,7847.749071,10345.28401,3828.457985,15919.42338,4172.886445,6629.592988,13750.16392,4960.854622
GOW_33,3.571688357,16.15498554,11.36331752,6.910436841,2539.839891,455.0780315,4960.250123,11250.13502,6250.073911,3670.423033,1329.634774,13750.16392,8750.102814,18750.22504,16250.19283,5710.762543,7995.144196,10279.85287,12539.95881,14844.48379,0.013213072,455.0780315,2539.839891,4658.400789,1329.634774,3670.423033,7763.889004,5039.868794,6250.073911,4180.774649,10869.48623,11250.13502,17078.8903,13974.25433,12500.25353,8750.102814,5710.762543,0.013213072,2539.839891,5848.703715,10980.49585,9057.022665,4559.692532,14881.55637,1329.634774,5384.667221,7859.333632,4184.956587,10182.73018,3750.045007,15927.31489,10513.40384,4960.250123,19962.12803
GOW_34,4.870609375,21.47906047,15.20160201,6.758486509,454.9161713,2278.719851,6250.073911,8750.102814,3750.045007,1342.897396,11250.13172,3418.152449,4953.617161,16250.19283,18750.22173,13750.16392,2732.235437,5695.600542,7546.53066,7975.017383,0.013213072,454.9161713,4656.468377,2453.588258,1138.468043,3750.045007,6250.073911,7761.02507,4176.662081,3417.174682,10865.47606,8750.102814,13971.45646,5046.501757,17074.71167,5696.22486,12500.25022,5616.543427,0.013213072,14861.35688,10985.23274,1559.340734,15969.68921,2453.588258,9055.92598,17719.73092,19978.41645,10174.67682,4539.69785,7829.650465,19080.9119,15261.98054,9839.276188,10513.82005
GOW_35,6.511423472,26.74345681,18.25140732,6.82455187,455.0317857,2281.861259,1343.250845,3423.493834,6250.073911,4953.442088,11250.13502,2733.120713,13750.16392,8750.102814,7453.470992,5705.193233,16250.19283,7987.447581,18750.22504,3936.517794,455.0317857,0.019819609,1343.250845,2453.413184,4658.067159,3423.493834,7762.405836,6250.073911,5046.67683,17078.08761,10869.60514,13973.34593,5705.193233,4177.326038,12500.25353,8750.102814,11250.13502,0.042942485,14865.77996,5603.508731,15957.32508,1562.624182,3833.089167,19367.83046,19979.00112,2546.647926,10911.36506,455.0317857,4528.166141,10510.1303,15200.95927,8890.217537,17745.76727,1156.778058
GOW_36,0,33.16961656,23.44229013,450.3576614,6.897223768,900.7582652,2451.913501,1346.246909,6250.073911,3750.045007,3414.994525,4951.942404,8750.102814,13750.16392,11250.13502,7548.205417,16250.19283,5691.190679,9952.003515,18750.22173,450.3609646,900.7582652,22.45561646,2451.913501,1346.246909,1768.814176,4656.702909,7761.134078,3750.045007,3414.994525,6250.073911,2973.555687,10866.10368,5048.176513,13970.27059,17075.64649,4176.800818,450.3642679,0.082581702,5605.76156,14848.46753,2451.913501,1346.246909,3843.269839,10994.44225,15193.14704,4542.829348,15925.8086,14242.81002,4951.942404,10292.48787,13792.05267,19081.63862,18737.81135
GOW_37,10.43561478,30.09191865,20.90954916,6.926953181,456.4786171,2460.181581,4960.213788,3670.347058,1329.717356,11250.14163,13750.17383,6250.080517,8750.109421,16250.20604,5682.797075,18750.23825,912.953931,12499.91329,10226.84533,1897.895983,456.4786171,0.01651634,2460.181581,4652.319472,1329.717356,7754.154273,3750.04831,3408.678676,1813.338927,10855.82721,5039.91504,13957.59595,17058.41995,6250.080517,11250.14163,4175.053389,5682.793772,14759.88709,456.4786171,15895.0816,2460.181581,1568.259558,5326.774144,5674.882445,0.039639217,8889.299228,10310.72852,4553.875477,19210.6973,15096.58591,17719.96545,3761.933469,7629.56491,14220.36101
GOW_38,8.78470666,25.04822104,17.45040225,6.874100892,456.9741073,2459.04856,4959.080767,3750.04831,3412.678934,6250.080517,1331.983398,8750.112724,13750.17383,11250.14493,16250.20604,5688.293713,7459.112973,18750.23825,7962.904299,10238.4431,456.9741073,0.056155558,2459.04856,4655.533552,1331.983398,7759.132298,3668.081016,10862.34126,5041.048061,17068.97719,13965.96643,6250.080517,8750.112724,12500.26344,4174.151597,11250.14493,5689.003916,14772.34372,1571.176343,15880.91388,2459.04856,5599.3334,8878.23328,10314.11107,28.54684282,19265.08561,7605.936633,5060.894096,4548.596854,17720.70538,9814.891463,16374.81192,19945.17896,7240.519208
GOW_39,6.857821918,20.25236412,14.38691776,6.844371479,2461.172561,457.377106,3750.04831,11250.14163,3411.671437,6250.080517,4961.204768,8750.112724,1327.735395,13750.17383,5685.978122,16250.20604,18750.23825,7960.433455,10234.97467,12509.06334,0.006606536,2461.172561,4653.901738,457.377106,1137.232621,3411.892756,7756.747338,3750.04831,10859.13048,13961.31543,5038.92406,6250.080517,5685.978122,17063.69196,4177.890896,11250.14163,8750.112724,14759.8904,7694.830881,1572.36552,0.006606536,5591.765613,9006.330713,2461.172561,15885.60452,10313.58254,4552.002524,19184.6147,5253.653002,9816.196254,8469.992287,17734.34127,7288.324103,5950.962985
GOW_40,5.106214089,15.24515572,10.77002591,6.903830305,2537.068449,457.2978276,8750.109421,11250.14163,3410.432712,5037.100656,3824.120794,6250.077214,13750.17383,1324.088587,5683.906973,18750.23494,16250.20274,7959.274008,14778.31603,12505.37359,0.006606536,2537.068449,457.2978276,4651.830589,3410.432712,1136.819713,7753.199628,3824.120794,8750.109421,5037.100656,13955.54131,10855.89658,11250.14163,17058.72715,6250.077214,5684.584143,4217.315401,0.013213072,2537.068449,14770.88367,7703.422681,4521.49354,5723.886427,5344.826504,8889.35208,10318.30952,1569.019309,15887.74174,3824.120794,7257.887791,9819.456579,19200.05087,4963.024869,8479.806296
GOW_41,5.100137777,12.92536272,13.39853544,6.943469522,457.2086394,2539.317974,8750.119331,4960.785253,11250.15484,3406.746264,3750.051614,1328.581032,5677.888419,6250.087124,16250.22256,13750.18705,18750.25807,7949.073516,10220.41056,12491.36773,0.013213072,2460.753046,457.2086394,4640.701878,1135.597503,3406.746264,7733.85569,3828.616542,5039.350181,8750.119331,10827.66355,5677.888419,11250.15484,17014.27507,13920.67532,6250.087124,4218.38566,0.01651634,2460.753046,7682.565847,14764.86182,4553.294102,5834.182549,5348.912647,8938.600504,10318.08159,15858.41532,1566.142163,4960.785253,7228.984196,9619.721171,1171.451175,457.2086394,3671.486685
GOW_42,6.899319057,16.81595786,17.18845347,6.864191087,2538.739902,456.858493,8750.119331,3408.434234,4961.363325,11250.15484,1327.428191,3750.051614,6250.087124,16250.22256,5680.243649,18750.25807,13750.18705,7952.340448,10224.62884,14772.31069,0.009909804,2461.327815,456.858493,4641.649916,1327.428191,3408.434234,7737.08959,3750.051614,10830.37884,8750.119331,5038.775412,13925.32632,11250.15484,17020.42576,6250.087124,5680.243649,4171.634507,0.01651634,14768.3831,2461.327815,7690.328527,15838.1729,5595.184496,8874.107498,10312.03992,8480.767547,5115.044569,9612.450678,4552.69621,1327.428191,17725.83205,7217.644076,16397.07595,19959.25749
GOW_43,8.84265296,20.99681291,21.64389131,7.029354492,456.7296655,2275.793156,8750.119331,13750.18705,3750.051614,3412.731786,1333.780376,6250.08382,5041.949853,11250.15484,16250.22256,2709.442887,5688.359779,18750.25476,7965.196767,12513.30474,0.023122877,456.7792145,2458.153374,4645.306634,1137.582768,3412.731786,3750.051614,5041.949853,7741.757107,8750.119331,13750.18705,10837.68566,6250.08382,12500.27335,17035.23761,1814.19117,5688.591008,14756.99013,0.042942485,15831.21291,8882.676176,5593.572501,10311.88136,1564.236177,4553.482388,5115.893509,17690.68528,7532.452132,16394.33093,2458.153374,15106.92844,13831.92972,19947.96031,5946.30868
GOW_44,10.65630486,25.28525215,25.72507515,6.996321811,456.1218642,2458.153374,1333.773769,5041.94655,3419.969247,6250.08382,11250.15154,8750.116027,13750.18374,5701.219401,3833.805976,7541.978757,18750.25146,7980.005318,16250.21925,12540.10415,0.006606536,456.1218642,2458.153374,4651.143509,1333.773769,3419.969247,5041.94655,6250.08382,7750.679235,17052.15034,1788.382736,10851.68822,11250.15154,13951.36929,8750.116027,12500.27004,3833.809279,0.006606536,14750.82293,15890.71468,5713.230084,2458.153374,4438.188422,5366.528975,1575.761279,8882.339242,3836.461803,10315.27382,16406.08066,17720.38827,15096.08381,7546.751979,456.1218642,13822.61781
GOW_45,10.60725365,15.31963585,35.9813217,6.778306117,454.8567125,2457.922145,4957.954352,6250.080517,8750.112724,11250.14493,3419.510092,1334.232923,3750.04831,13750.17714,5699.283686,16250.20934,5294.828238,7457.986559,10257.86302,18750.24155,0.006606536,454.8567125,2457.922145,4652.616766,1132.971405,7754.725738,3419.510092,3750.04831,10856.09478,6250.080517,5042.174475,17059.87669,13958.23678,8750.112724,11250.14493,12500.26344,1746.133938,0.006606536,14760.14805,2457.922145,15948.92157,1572.616568,3836.636877,5674.700765,4448.821642,8882.933831,5075.02878,15090.60369,16394.51922,10309.8036,17740.34992,19935.97936,7006.826204,1081.57916
GOW_46,8.869628437,12.9540337,29.87162065,7.039264296,2456.412552,455.4843334,5043.674159,6250.073911,8750.102814,1337.245504,3425.102525,11250.13172,13750.16392,5708.503108,16250.19283,3837.277711,7456.473662,18750.22173,4694.746648,10275.44631,0.1552536,2456.412552,455.4413909,4655.47079,1337.245504,5043.674159,3425.043066,7758.524496,6250.073911,10862.43705,4183.704648,13966.76252,8750.102814,5708.503108,17069.36367,3837.277711,11250.13172,0.019819609,14770.005,2456.412552,15830.84294,5612.724849,1572.567019,15116.389,8891.264673,4562.741448,5063.53671,10326.04247,17685.25471,7608.044118,16384.43764,19284.16859,1162.7834,13839.993
GOW_47,6.921094116,10.31682886,23.82163184,6.801428994,455.82457,2542.641062,1335.237117,5042.669966,3426.813618,6250.073911,8750.102814,11250.13172,3835.26602,5710.954132,13750.16392,16250.19283,7996.369708,7542.698869,18750.22173,10280.60602,0.033032681,455.82457,2542.641062,4656.253665,1335.237117,3426.813618,5042.669966,7759.931688,10864.41241,6250.073911,13967.03338,4183.783927,5710.954132,3835.26602,8750.102814,11250.13172,17071.50089,0.009909804,2542.641062,14769.98188,1335.237117,15822.15205,5680.623525,5042.669966,8895.212078,19222.8269,15103.7507,17676.49114,4554.38418,7570.753525,10325.07792,16409.21876,3750.045007,19993.99136
GOW_48,5.446443327,7.802234228,17.81194724,6.761789777,2460.36326,458.3218407,4960.392164,8750.106117,11250.13832,6250.077214,3670.707114,1329.353996,13750.16723,16250.19943,18750.22834,5719.255245,7063.734906,10039.79117,8003.600562,4067.396579,0.042942485,2460.36326,458.3218407,4658.641927,1329.353996,5039.730057,3829.3829,10870.10394,13975.4336,7763.89561,6250.077214,8750.106117,3429.076357,17081.75754,11250.13832,4181.369238,16250.19943,2460.36326,0.072671898,8880.912231,5751.168118,7557.087905,5064.874534,4568.819462,1329.353996,3750.045007,15968.69823,14862.20913,8471.432512,17707.49891,10510.32519,7113.240985,19170.01095,15223.07135
GOW_49,7.27627275,7.307206369,16.81097882,7.03265776,2456.82546,1336.426293,8750.106117,4956.854364,462.0314108,13750.16723,3750.045007,6250.077214,11250.13502,7543.296761,16250.19613,5708.271879,18750.22834,5302.495124,7024.835621,4095.685767,0.066065362,2456.82546,4658.470157,1336.426293,462.0314108,7762.997121,5043.264554,3750.045007,10868.38293,13974.67715,17080.28098,8750.106117,6250.077214,4180.682158,11250.13502,5708.357764,16250.19613,2456.82546,0.006606536,5742.11386,5074.622478,8914.308271,14886.55091,1336.426293,6981.242392,4535.942034,7539.762264,15926.95814,3577.224627,16396.33271,15258.57487,8482.891549,10999.19896,10292.12451
GOW_501,1.061253445,14.11071119,6.066456641,0.033032681,455.675923,2456.092135,1337.896248,5044.004486,3750.04831,6250.080517,13750.18044,11250.14823,16250.21265,8750.112724,3415.011041,7544.036693,18750.24485,4692.487212,5689.48289,7965.2298,455.675923,0.019819609,2456.092135,4650.337511,1337.896248,5044.004486,7750.461219,3750.04831,10849.96061,13950.50383,6250.080517,17050.86207,3415.011041,16250.21265,11250.14823,8750.116027,5689.486193,2456.092135,0.075975166,1337.896248,455.675923,5044.004486,5570.855926,3750.04831,10542.55518,4388.196762,6250.080517,13750.18044,11250.14823,16250.21265,5904.882395,7456.159852,3365.224185,8750.112724
GOW_502,0.81062825,14.11567306,6.090558435,454.9029582,0.039639217,2458.348267,1333.383983,5041.748354,3750.04831,11250.14823,6250.080517,13750.18044,909.848859,8750.116027,3415.790612,16250.21265,18750.24485,5693.36423,7541.780561,4708.280137,454.9029582,0.026426145,2458.348267,1333.383983,4651.982539,5041.748354,3750.04831,7753.017948,3415.780703,13955.56444,10854.24495,6250.080517,11250.14823,17056.78813,8750.112724,16250.21265,5693.36423,0.019819609,2458.348267,454.9029582,1333.383983,5041.748354,3750.04831,6139.533347,5642.870474,13750.18044,11250.14823,8750.116027,16250.21265,14883.09239,10547.07735,4708.280137,4228.708373,19429.57185
